col_name,val_mean_rmse,val_var_rmse,rmse_delta
trafficSource_adwordsClickInfo.page,2.209365433603814,0.039693199758471596,0.0
trafficSource_source,2.17211824597095,0.03847700850456411,0.037247187632864165
trafficSource_keyword,2.172409953142708,0.03842693246053507,-0.0002917071717578601
visitNumber,2.165734696761937,0.03860276750151977,0.006383549209012962
geoNetwork_city,2.1557636777952798,0.03859729692673995,0.009971018966657308
trafficSource_adwordsClickInfo.adNetworkType,2.1557636777952798,0.03859729692673995,0.0
geoNetwork_region,2.154754296239871,0.038691802154956045,0.0010093815554088614
trafficSource_adwordsClickInfo.gclId,2.1550408619542387,0.03867689947918166,-0.00028656571436780354
geoNetwork_country,2.1482131739912895,0.03717179495700562,0.006541122248581388
totals_pageviews,1.9283392834707194,0.02636335357381402,0.21987389052057016
trafficSource_medium,1.926922724128047,0.027297959178937563,0.0014165593426722634
totals_hits,1.8889501217303066,0.02248865217894742,0.037972602397740474
trafficSource_adwordsClickInfo.isVideoAd,1.8889501217303064,0.022488652178947445,2.220446049250313e-16
trafficSource_isTrueDirect,1.8917318617988745,0.024029400335281767,-0.002781740068568128
trafficSource_adContent,1.8922125365646765,0.023999018201545826,-0.0032624148343700643
device_isMobile,1.885077320334915,0.02281096303247096,0.0038728013953914786
geoNetwork_continent,1.8846227854968665,0.02285693516729412,0.0004545348380484704
totals_newVisits,1.8846227854968665,0.02285693516729412,0.0
geoNetwork_metro,1.8802800815844478,0.022133370831695847,0.004342703912418644
geoNetwork_networkDomain,1.8845086435893266,0.023417609249601616,-0.004228562004878755
trafficSource_referralPath,1.8842561626928482,0.022896735473354152,-0.00397608110840042
device_browser,1.8781410731044759,0.023784201641675454,0.002139008479971949
trafficSource_campaign,1.8780123398915616,0.02375200399123046,0.0001287332129142893
geoNetwork_subContinent,1.8784204857459035,0.02376762384355141,-0.0004081458543419014
totals_bounces,1.8784204857459035,0.02376762384355141,-0.0004081458543419014
device_deviceCategory,1.8784206773416858,0.023767650794069232,-0.00040833745012425204
device_operatingSystem,1.8825777613438164,0.023374206264416237,-0.004565421452254803
channelGrouping,1.8823615792330652,0.022515405102482976,-0.004349239341503663
trafficSource_adwordsClickInfo.slot,1.8823615792330652,0.022515405102482962,-0.004349239341503663
device_operatingSystem,2.2012352100411343,0.03926623748419927,0.0
geoNetwork_subContinent,2.181401371980834,0.03879032078031798,0.01983383806030048
device_isMobile,2.1813961625470717,0.03880242977578087,5.209433762143334e-06
trafficSource_adwordsClickInfo.adNetworkType,2.18125512299994,0.0388625338667589,0.00014103954713151623
geoNetwork_continent,2.1812808329111233,0.03886346556139915,-2.570991118311383e-05
geoNetwork_region,2.172979654663486,0.038084827068836966,0.008275468336454317
geoNetwork_metro,2.1730088719864162,0.03800130844021103,-2.9217322930374934e-05
totals_newVisits,2.160631894592951,0.03913148015376449,0.012347760070535063
trafficSource_adContent,2.1602289405500334,0.03919568160531167,0.00040295404291734727
trafficSource_medium,2.1581183464741125,0.03924949333589971,0.0021105940759209574
geoNetwork_networkDomain,2.1588709368541403,0.03880341323115958,-0.00075259038002784
trafficSource_adwordsClickInfo.isVideoAd,2.1588709368541403,0.03880341323115951,-0.00075259038002784
totals_hits,1.963006928530683,0.03042083862582277,0.19511141794342945
totals_bounces,1.963006928530683,0.03042083862582274,0.0
geoNetwork_country,1.9543229203308516,0.029427500123751227,0.008684008199831394
trafficSource_adwordsClickInfo.slot,1.9543229203308514,0.029427500123751227,2.220446049250313e-16
totals_pageviews,1.889060297805369,0.023877423725200693,0.06526262252548243
trafficSource_adwordsClickInfo.gclId,1.8891147503322046,0.024127365154546082,-5.445252683555779e-05
device_deviceCategory,1.888969055059098,0.024181718839537923,9.124274627092532e-05
trafficSource_referralPath,1.8823132722110896,0.024819995003989397,0.006655782848008496
geoNetwork_city,1.8791858931765728,0.024012779456737233,0.003127379034516764
trafficSource_adwordsClickInfo.page,1.8791858931765728,0.024012779456737233,0.0
trafficSource_campaign,1.8782625306913556,0.02372472357137776,0.0009233624852171829
trafficSource_isTrueDirect,1.8843378764838263,0.024571215860796986,-0.00607534579247071
device_browser,1.876092938761452,0.025596397508092523,0.002169591929903625
trafficSource_keyword,1.879073553427198,0.024629632497181416,-0.002980614665746062
trafficSource_source,1.8794540775676818,0.0249978050352255,-0.003361138806229791
visitNumber,1.8815211962286191,0.023011908543017802,-0.00542825746716713
channelGrouping,1.8817932657015501,0.022305700900036463,-0.005700326940098144
device_isMobile,2.2078119713479207,0.03946360870972339,0.0
trafficSource_adwordsClickInfo.gclId,2.208017172377967,0.039500169278150955,-0.00020520103004617596
totals_hits,2.0178741801357236,0.02572184409305296,0.18993779121219712
trafficSource_adwordsClickInfo.isVideoAd,2.017877876058533,0.025720356100497877,-3.695922809576757e-06
geoNetwork_continent,1.9895757647017014,0.02615421243268635,0.028298415434022228
totals_bounces,1.9895757647017014,0.026154212432686313,0.0
trafficSource_adwordsClickInfo.adNetworkType,1.989575764701701,0.026154212432686293,4.440892098500626e-16
visitNumber,1.9737237327165478,0.028427367304856316,0.01585203198515317
trafficSource_adwordsClickInfo.slot,1.9737237327165478,0.02842736730485628,0.0
trafficSource_medium,1.9711469960445407,0.028939978223651026,0.002576736672007085
trafficSource_source,1.962684218141856,0.030279173203741804,0.008462777902684682
trafficSource_adContent,1.962837999869993,0.03024994941599306,-0.00015378172813695912
totals_pageviews,1.8891062198187032,0.022599745002025905,0.07357799832315282
trafficSource_adwordsClickInfo.page,1.8891062198187032,0.022599745002025877,0.0
device_browser,1.8871301437138386,0.023220455347314244,0.0019760761048646103
channelGrouping,1.8853150128692266,0.022220493246782484,0.001815130844611934
device_operatingSystem,1.8842312486761625,0.023718514197346708,0.0010837641930641073
geoNetwork_subContinent,1.883720331976599,0.02300784834627278,0.0005109166995636016
geoNetwork_metro,1.8817023792706347,0.02334731598107734,0.0020179527059642766
geoNetwork_networkDomain,1.8834420343684286,0.02332840803336458,-0.0017396550977939462
totals_newVisits,1.8834420343684286,0.023328408033364605,-0.0017396550977939462
geoNetwork_country,1.8784018674730718,0.022602623875880985,0.003300511797562855
geoNetwork_region,1.8805031950117381,0.023078839232474967,-0.00210132753866632
geoNetwork_city,1.8739849102087098,0.0225849978702665,0.004416957264361976
trafficSource_isTrueDirect,1.8823033629024901,0.02337904765384996,-0.008318452693780287
trafficSource_referralPath,1.8817080532040174,0.022575414209003813,-0.007723142995307519
trafficSource_campaign,1.8817080532040174,0.022575414209003813,-0.007723142995307519
device_deviceCategory,1.881707390620764,0.02257531897028814,-0.007722480412054145
trafficSource_keyword,1.8817017180143782,0.022317301208898584,-0.007716807805668413
device_browser,2.2049940305221214,0.039276187087670514,0.0
channelGrouping,2.1819372530787815,0.038555524729348346,0.023056777443339893
geoNetwork_networkDomain,2.1730234168162856,0.035818427100592944,0.008913836262495867
totals_bounces,2.1618493564079087,0.03516749660277811,0.011174060408376985
device_operatingSystem,2.1600790641099423,0.035609203202669436,0.001770292297966325
trafficSource_medium,2.1601618801171387,0.03556030236629025,-8.28160071963957e-05
trafficSource_source,2.1564475077602037,0.034833716366185895,0.0036315563497386627
trafficSource_adwordsClickInfo.slot,2.1563253918758463,0.03491248707401301,0.00012211588435739884
trafficSource_campaign,2.1563244163237414,0.03502216230418849,9.755521048759874e-07
trafficSource_isTrueDirect,2.1502443071799835,0.03580063191175829,0.006080109143757895
geoNetwork_metro,2.1443332523209206,0.036602837802804,0.0059110548590628476
trafficSource_referralPath,2.1450677567549263,0.03698864120762511,-0.0007345044340056894
trafficSource_adwordsClickInfo.isVideoAd,2.1450677567549263,0.03698864120762513,-0.0007345044340056894
totals_pageviews,1.9405848034084268,0.026702513554748945,0.20374844891249388
trafficSource_adwordsClickInfo.adNetworkType,1.9405848034084268,0.026702513554748987,0.0
totals_hits,1.9008558695594193,0.02268128686341004,0.03972893384900744
visitNumber,1.895659052931006,0.023135852845340723,0.005196816628413314
trafficSource_adwordsClickInfo.page,1.895659052931006,0.02313585284534074,0.0
device_deviceCategory,1.8950482682563898,0.022942536416748992,0.0006107846746161716
geoNetwork_continent,1.8792754082072083,0.024085616283226315,0.015772860049181547
trafficSource_adContent,1.8792754082072083,0.02408561628322629,0.0
totals_newVisits,1.8792754082072083,0.024085616283226315,0.0
geoNetwork_city,1.8799832307420181,0.024569583021700963,-0.0007078225348098321
device_isMobile,1.8815998260614428,0.02400505082314818,-0.0023244178542345395
trafficSource_keyword,1.8807115792440108,0.02448531053299808,-0.0014361710368024916
geoNetwork_country,1.8762780731682813,0.022720040760287157,0.0029973350389269626
trafficSource_adwordsClickInfo.gclId,1.876617012827666,0.0228492215419763,-0.00033893965938469606
geoNetwork_subContinent,1.8745430930437528,0.02310596107699143,0.0017349801245285512
geoNetwork_region,1.881814104243534,0.022271404250082755,-0.00727101119978113
trafficSource_adwordsClickInfo.slot,2.2093600201730803,0.03969535922704512,0.0
geoNetwork_region,2.1847775914608296,0.037834448091408145,0.024582428712250692
geoNetwork_metro,2.1845821170717534,0.03764080651559849,0.00019547438907618897
geoNetwork_subContinent,2.1805166806158574,0.03794650413985235,0.0040654364558960765
visitNumber,2.168085543411143,0.03946410147768555,0.01243113720471456
trafficSource_medium,2.1626696967675363,0.03875336813001972,0.005415846643606503
totals_newVisits,2.1626696967675363,0.038753368130019686,0.0
totals_bounces,2.1453049553064885,0.038496055511927904,0.017364741461047828
totals_hits,1.967029855315705,0.02923665561243166,0.1782750999907834
trafficSource_adwordsClickInfo.gclId,1.9691496341215422,0.02929994138310065,-0.002119778805837136
geoNetwork_country,1.961433120093663,0.028124138595892904,0.005596735222042071
device_deviceCategory,1.9589073733744446,0.0267599139363214,0.002525746719218347
trafficSource_isTrueDirect,1.9600363850989866,0.027572829783748996,-0.0011290117245419395
totals_pageviews,1.8943017348654458,0.022228033881970023,0.06460563850899881
trafficSource_source,1.8865801302103251,0.02239701983400006,0.0077216046551207285
trafficSource_adwordsClickInfo.adNetworkType,1.8865801302103251,0.022397019834000054,0.0
channelGrouping,1.8879410415563735,0.0223637073651774,-0.0013609113460484323
device_isMobile,1.887845122223061,0.02245200258235506,-0.0012649920127358882
device_operatingSystem,1.8849569429623112,0.020711760647628308,0.0016231872480139131
trafficSource_adwordsClickInfo.page,1.884956942962311,0.0207117606476283,2.220446049250313e-16
trafficSource_campaign,1.8849225034706205,0.020774831563439372,3.443949169046334e-05
trafficSource_keyword,1.8848101505767851,0.021944693220626373,0.00011235289383537683
device_browser,1.8820786680394375,0.022362889269961106,0.0027314825373476737
trafficSource_referralPath,1.8833702918842046,0.02236958744580279,-0.0012916238447671091
geoNetwork_networkDomain,1.883667039121806,0.023543548430737905,-0.0015883710823685337
geoNetwork_continent,1.8827419281710356,0.024155505179544023,-0.0006632601315981201
trafficSource_adwordsClickInfo.isVideoAd,1.8827419281710356,0.02415550517954403,-0.0006632601315981201
trafficSource_adContent,1.8824458749579107,0.024112744032206628,-0.0003672069184732507
geoNetwork_city,1.8819231253612922,0.02226261661683448,0.00015554267814521516
geoNetwork_subContinent,2.192376250531752,0.039295901147773794,0.0
trafficSource_campaign,2.1919940934498947,0.03936650765641468,0.0003821570818574038
channelGrouping,2.172600876676073,0.037563170415104576,0.019393216773821553
device_deviceCategory,2.169315621110231,0.03708322059933095,0.003285255565842249
device_isMobile,2.1692818977885264,0.03709893942184508,3.372332170448189e-05
trafficSource_medium,2.169280358383828,0.037097568131890205,1.539404698380764e-06
geoNetwork_metro,2.1639624949325724,0.03778005124585806,0.005317863451255622
trafficSource_source,2.1591829378750567,0.03801245729263412,0.00477955705751576
totals_bounces,2.148408546250072,0.037156287099400956,0.010774391624984503
trafficSource_adContent,2.1483578904587493,0.037168680740038706,5.065579132290665e-05
trafficSource_isTrueDirect,2.1420280054984873,0.03788216350503616,0.006329884960261989
device_browser,2.14168245957049,0.03769817747190637,0.0003455459279972928
trafficSource_keyword,2.142029847829151,0.037638187032307015,-0.0003473882586608745
device_operatingSystem,2.141234451358172,0.03795405878006099,0.00044800821231794075
geoNetwork_region,2.1392788573415995,0.037829360908554356,0.001955594016572526
trafficSource_referralPath,2.1394680034101126,0.0377526161619959,-0.00018914606851305749
visitNumber,2.1371379847171,0.03871526365232353,0.002140872624499579
geoNetwork_country,2.1362632357781193,0.037020464076187566,0.0008747489389806518
geoNetwork_city,2.132445455543993,0.0371324419333053,0.003817780234126378
geoNetwork_continent,2.1319547691243543,0.03711531962538951,0.0004906864196385641
trafficSource_adwordsClickInfo.isVideoAd,2.131792722917198,0.03705188957273583,0.0001620462071563189
trafficSource_adwordsClickInfo.slot,2.1317923067395164,0.03705207769241317,4.161776816502538e-07
totals_pageviews,1.910715960326081,0.025527262206382583,0.22107634641343532
totals_hits,1.8749974674669907,0.02203716554013892,0.035718492859090345
trafficSource_adwordsClickInfo.adNetworkType,1.8749974674669905,0.022037165540138896,2.220446049250313e-16
trafficSource_adwordsClickInfo.page,1.8749974674669907,0.022037165540138938,-2.220446049250313e-16
trafficSource_adwordsClickInfo.gclId,1.8757810078761465,0.021684875618694137,-0.0007835404091560694
geoNetwork_networkDomain,1.881814104243534,0.022271404250082748,-0.006816636776543428
totals_newVisits,1.881814104243534,0.022271404250082755,-0.006816636776543428
channelGrouping,2.1845604088261643,0.03865848949040016,0.0
trafficSource_campaign,2.1845629166158202,0.03866997988552725,-2.5077896559366764e-06
trafficSource_adwordsClickInfo.adNetworkType,2.1845629165370886,0.03866997985512671,-2.5077109242488405e-06
trafficSource_source,2.1727466155501296,0.038547719947800624,0.011813793276034712
totals_bounces,2.1625697443275715,0.03810105333292437,0.01017687122255806
trafficSource_adwordsClickInfo.page,2.1625697443275715,0.03810105333292437,0.0
geoNetwork_subContinent,2.1563954162742105,0.03651379839313511,0.0061743280533610445
device_deviceCategory,2.1546636633927365,0.03616653541880098,0.0017317528814739802
device_operatingSystem,2.1529687597546925,0.03653179732609757,0.0016949036380440319
totals_pageviews,1.9538976411676465,0.02678218241695619,0.19907111858704596
geoNetwork_region,1.9469076051079024,0.026265696313046434,0.006990036059744131
device_isMobile,1.9464284883219432,0.0264630972462671,0.0004791167859592438
visitNumber,1.9336878112290379,0.027533381486699943,0.012740677092905273
trafficSource_medium,1.9385340929448678,0.027372247596056505,-0.004846281715829903
totals_newVisits,1.938534092944868,0.02737224759605651,-0.004846281715830125
geoNetwork_city,1.9286601659201659,0.028021512509337692,0.0050276453088720086
trafficSource_isTrueDirect,1.9259410885994677,0.027022824773226685,0.0027190773206982044
trafficSource_adwordsClickInfo.gclId,1.9271847893120504,0.027531854593036163,-0.0012437007125827293
geoNetwork_continent,1.9231579503132188,0.0276717328319249,0.0027831382862488763
totals_hits,1.886423204589946,0.023447702512308356,0.03673474572327273
trafficSource_adContent,1.8867515220786852,0.02350706230548058,-0.00032831748873918265
geoNetwork_country,1.8801309883488018,0.02203137609034485,0.006292216241144288
device_browser,1.8753425341768621,0.02291954265612447,0.004788454171939627
trafficSource_adwordsClickInfo.isVideoAd,1.8753425341768621,0.022919542656124454,0.0
trafficSource_keyword,1.8790958205493915,0.02305461419522259,-0.003753286372529363
trafficSource_adwordsClickInfo.slot,1.8790958205493915,0.023054614195222606,-0.003753286372529363
trafficSource_referralPath,1.8785231084955807,0.024053303468261344,-0.003180574318718543
geoNetwork_networkDomain,1.8792401079805372,0.02263516992717789,-0.0038975738036750585
geoNetwork_metro,1.8824816938146332,0.0224763039900533,-0.007139159637771009
trafficSource_referralPath,2.1753143018756207,0.038717574746446215,0.0
visitNumber,2.166555754057905,0.038173878330534136,0.0087585478177159
geoNetwork_region,2.1578341028482813,0.038987013094740515,0.008721651209623538
totals_hits,1.9751881144618397,0.02985783130211072,0.18264598838644153
geoNetwork_country,1.9556764468873218,0.029470901506202418,0.019511667574517944
totals_bounces,1.9556764468873222,0.029470901506202463,-4.440892098500626e-16
trafficSource_adwordsClickInfo.adNetworkType,1.957323424794535,0.029515576590496258,-0.0016469779072132429
trafficSource_adwordsClickInfo.page,1.957323424794535,0.02951557659049627,-0.0016469779072132429
trafficSource_isTrueDirect,1.9544517374516914,0.028611946216692875,0.0012247094356303556
trafficSource_adwordsClickInfo.gclId,1.9531494134854253,0.02859029649755949,0.0013023239662661723
geoNetwork_networkDomain,1.9568179818624896,0.028439587162202257,-0.0036685683770643074
geoNetwork_subContinent,1.954293770676469,0.027745218045500997,-0.0011443571910436656
trafficSource_adwordsClickInfo.isVideoAd,1.954293770676469,0.027745218045500997,-0.0011443571910436656
trafficSource_source,1.953614160379054,0.028561440413229434,-0.00046474689362874244
totals_pageviews,1.897182366223388,0.02474249497042898,0.05596704726203727
device_deviceCategory,1.8899157147379804,0.024017703323255944,0.007266651485407616
geoNetwork_continent,1.8855030096751784,0.02364055899786468,0.004412705062802003
device_operatingSystem,1.8818989630952836,0.022986538689672553,0.0036040465798947707
geoNetwork_city,1.8828938093039334,0.023807232468830753,-0.0009948462086497578
trafficSource_medium,1.882398891623066,0.02294105171815094,-0.0004999285277824672
device_browser,1.8741400783217101,0.022678899301078425,0.007758884773573449
device_isMobile,1.87377634499355,0.022817986274523878,0.0003637333281600874
channelGrouping,1.878032804676597,0.023240392959751072,-0.004256459683046998
trafficSource_adwordsClickInfo.slot,1.878032804676597,0.023240392959751076,-0.004256459683046998
totals_newVisits,1.878032804676597,0.023240392959751072,-0.004256459683046998
trafficSource_keyword,1.8789492886916772,0.022538128352398473,-0.005172943698127153
trafficSource_adContent,1.8789492886916772,0.02253812835239851,-0.005172943698127153
trafficSource_campaign,1.8793540784065264,0.022598921639657557,-0.0055777334129762934
geoNetwork_metro,1.8825872547678006,0.02244031275307481,-0.008810909774250586
totals_hits,2.029521704531409,0.02583502291709301,0.0
trafficSource_adwordsClickInfo.isVideoAd,2.0290758263601143,0.02608428049463245,0.0004458781712948223
trafficSource_campaign,2.0281369215315554,0.026169792461386333,0.0009389048285588508
visitNumber,2.0088599909090776,0.027430791519268676,0.019276930622477817
trafficSource_keyword,2.0056360882942053,0.028395714806030016,0.003223902614872376
device_isMobile,1.9964929443095614,0.028428156380614918,0.009143143984643887
trafficSource_source,1.9798749342495925,0.029658084343624446,0.01661801005996888
trafficSource_adContent,1.9799253991558987,0.029672937457894892,-5.046490630622458e-05
trafficSource_medium,1.9786294957805926,0.02920150666394312,0.0012454384689999376
totals_newVisits,1.978629495780592,0.02920150666394314,4.440892098500626e-16
device_operatingSystem,1.9785737146797868,0.030135328469860573,5.578110080528553e-05
trafficSource_adwordsClickInfo.gclId,1.9777972205988497,0.029734582533478653,0.0007764940809371623
geoNetwork_metro,1.9762046986464394,0.03068469002326325,0.0015925219524102197
totals_bounces,1.976204698646439,0.03068469002326325,4.440892098500626e-16
device_browser,1.970737496617814,0.030042474612046493,0.005467202028625051
trafficSource_isTrueDirect,1.9700819217004724,0.029880441140791237,0.0006555749173415837
geoNetwork_networkDomain,1.9693501558013633,0.029703480826664363,0.0007317658991090603
trafficSource_adwordsClickInfo.page,1.9693501558013637,0.029703480826664352,-4.440892098500626e-16
trafficSource_adwordsClickInfo.slot,1.9689925590284443,0.029589445814308245,0.00035759677291902214
device_deviceCategory,1.9682598906439037,0.029703787514655345,0.0007326683845405579
totals_pageviews,1.8991892973016686,0.023002389721252417,0.06907059334223509
trafficSource_referralPath,1.9007499999395119,0.023811740234412817,-0.0015607026378432476
geoNetwork_city,1.8974714188956903,0.02395233868719525,0.001717878405978368
geoNetwork_region,1.8943428845721388,0.02249008233919227,0.003128534323551424
geoNetwork_continent,1.882795057849932,0.02380755177186153,0.011547826722206889
geoNetwork_subContinent,1.8829170559097061,0.02382479288159537,-0.00012199805977419764
trafficSource_adwordsClickInfo.adNetworkType,1.8829170559097061,0.023824792881595364,-0.00012199805977419764
geoNetwork_country,1.881480681295565,0.02302866324118858,0.0013143765543670582
channelGrouping,1.8816808371447529,0.02230622381700531,-0.00020015584918797735
channelGrouping,2.1845604088261643,0.03865848949040014,0.0
device_isMobile,2.1816209018627264,0.03835764148782385,0.002939506963437921
trafficSource_adwordsClickInfo.slot,2.1816424134738197,0.038374675128095684,-2.1511611093316674e-05
visitNumber,2.171866000579949,0.038222913211794565,0.00975490128277734
totals_bounces,2.1562849109548994,0.03776973488174576,0.015581089625049671
geoNetwork_subContinent,2.1470928636136866,0.03727462561213561,0.009192047341212817
trafficSource_adwordsClickInfo.isVideoAd,2.1470928636136866,0.03727462561213561,0.0
trafficSource_adwordsClickInfo.page,2.1470928636136866,0.03727462561213559,0.0
geoNetwork_continent,2.1471224908943767,0.03714667141230494,-2.9627280690114333e-05
geoNetwork_city,2.1372742369569786,0.038331536674278924,0.009818626656707963
trafficSource_isTrueDirect,2.137269894890797,0.038147287187053604,4.342066181717286e-06
geoNetwork_region,2.136590373396707,0.03829631330111869,0.0006795214940900074
totals_hits,1.9567888856519826,0.029483224697172496,0.17980148774472426
geoNetwork_country,1.950559233277821,0.027990581443158857,0.0062296523741616205
device_browser,1.9468070043933678,0.02781732651829214,0.003752228884453146
geoNetwork_networkDomain,1.9507273556760278,0.02867509001963391,-0.003920351282659995
trafficSource_adContent,1.9502419524430366,0.02848799759595568,-0.003434948049668707
trafficSource_adwordsClickInfo.adNetworkType,1.9502419524430366,0.028487997595955706,-0.003434948049668707
trafficSource_campaign,1.9503541166894582,0.028371545155127575,-0.0035471122960903934
trafficSource_referralPath,1.9453722610591313,0.029588019661483105,0.0014347433342365434
trafficSource_source,1.9438098090421998,0.02892750618835374,0.0015624520169315037
trafficSource_adwordsClickInfo.gclId,1.944525453742007,0.02956335384198233,-0.0007156446998071164
device_operatingSystem,1.9439495989550124,0.028772767422749985,-0.00013978991281260456
totals_pageviews,1.8748910631431044,0.023011337435923606,0.06891874589909541
totals_newVisits,1.8748910631431044,0.023011337435923606,0.0
trafficSource_keyword,1.8811661793304573,0.02342819055655416,-0.0062751161873528805
geoNetwork_metro,1.8795609663333201,0.023416714731159853,-0.004669903190215763
device_deviceCategory,1.87913189577502,0.02351529689030598,-0.004240832631915659
